omega,k,ReG,ImG,S_chichi,Theta_recovered
1.7877944862155388,0.0,0.13939436260016377,0.12871834388580433,0.04319904045289214,0.29999999999999993
1.8077694235588972,0.0,0.13797447309407654,0.128926369656114,0.04279075682195161,0.30000000000000004
1.8277443609022557,0.0,0.13656575645443525,0.12911699169743276,0.04238568405716045,0.3
1.847719298245614,0.0,0.13516833366591033,0.1292906378018274,0.04198385693906662,0.3
1.8676942355889723,0.0,0.13378231431740073,0.1294477301952775,0.041585306972194994,0.29999999999999993
1.8876691729323307,0.0,0.1324077970198325,0.1295886853702282,0.041190062505154994,0.3000000000000001
1.9076441102756891,0.0,0.13104486981724858,0.1297139139360024,0.040798148848819514,0.3
1.9276190476190476,0.0,0.12969361059076878,0.12982382048623406,0.04040958839245428,0.30000000000000004
1.947593984962406,0.0,0.12835408745504778,0.12991880348249835,0.0400244007176905,0.30000000000000004
1.9675689223057644,0.0,0.12702635914690816,0.12999925515333036,0.039642602710247984,0.29999999999999993
1.9875438596491228,0.0,0.12571047540586958,0.1300655614078436,0.03926420866932872,0.3
2.007518796992481,0.0,0.12440647734633661,0.1301181017631766,0.038889230414612334,0.30000000000000004
2.0274937343358395,0.0,0.12311439782124911,0.13015724928501793,0.038517677390797304,0.3
2.047468671679198,0.0,0.12183426177703323,0.13018337054047968,0.038149556769641386,0.3
2.0674436090225563,0.0,0.12056608659972794,0.1301968255626116,0.037784873549465046,0.29999999999999993
2.0874185463659147,0.0,0.11930988245219222,0.13019796782587087,0.03742363065209091,0.29999999999999993
2.107393483709273,0.0,0.11806565260232846,0.130187144231884,0.03706582901720048,0.29999999999999993
2.127368421052631,0.0,0.11683339374228457,0.13016469510486156,0.036711467694097506,0.2999999999999998
2.1473433583959896,0.0,0.11561309629862318,0.13013095419604886,0.03636054393087466,0.29999999999999993
2.167318295739348,0.0,0.11440474473346844,0.13008624869661833,0.036013053260986215,0.30000000000000004
2.1872932330827064,0.0,0.11320831783666306,0.13003089925843395,0.0356689895872367,0.29999999999999993
2.207268170426065,0.0,0.11202378900898756,0.12996522002213967,0.03532834526320001,0.30000000000000004
2.2272431077694232,0.0,0.11085112653651043,0.12988951865204698,0.03499111117208869,0.30000000000000004
2.2472180451127817,0.0,0.1096902938561552,0.1298040963773196,0.03465727680309858,0.29999999999999993
